dbo,inventoryMovements,movementId,bigint,19,NO,YES,NO
dbo,inventoryMovements,companyId,int,10,NO,NO,NO
dbo,inventoryMovements,productId,int,10,NO,NO,NO
dbo,inventoryMovements,quantityDelta,decimal,18,NO,NO,NO
dbo,inventoryMovements,reason,varchar,30,NO,NO,NO
dbo,inventoryMovements,notes,nvarchar,300,YES,NO,NO
dbo,inventoryMovements,refType,varchar,30,YES,NO,NO
dbo,inventoryMovements,refId,int,10,YES,NO,NO
dbo,inventoryMovements,userId,int,10,YES,NO,NO
dbo,inventoryMovements,createdAt,datetime2,NULL,NO,NO,NO
dbo,inventoryStock,inventoryStockId,bigint,19,NO,YES,NO
dbo,inventoryStock,companyId,int,10,NO,NO,NO
dbo,inventoryStock,productId,int,10,NO,NO,NO
dbo,inventoryStock,stockQuantity,decimal,18,NO,NO,NO
dbo,inventoryStock,minStockQty,decimal,18,YES,NO,NO
dbo,inventoryStock,reorderQty,decimal,18,YES,NO,NO
dbo,inventoryStock,createdAt,datetime2,NULL,NO,NO,NO
dbo,inventoryStock,updatedAt,datetime2,NULL,YES,NO,NO
dbo,LedStatus,deviceId,nvarchar,64,NO,YES,NO
dbo,LedStatus,status,nvarchar,10,NO,NO,NO
dbo,LedStatus,updated_at,datetime2,NULL,NO,NO,NO
dbo,LedStatus,updated_by,nvarchar,50,YES,NO,NO
dbo,listingDrafts,draftId,bigint,19,NO,YES,NO
dbo,listingDrafts,unifiedProductId,bigint,19,NO,NO,YES
dbo,listingDrafts,channel,varchar,20,NO,NO,NO
dbo,listingDrafts,market,char,2,NO,NO,NO
dbo,listingDrafts,payloadJson,nvarchar,-1,NO,NO,NO
dbo,listingDrafts,suggestedPriceUsd,decimal,18,YES,NO,NO
dbo,listingDrafts,minPriceUsd,decimal,18,YES,NO,NO
dbo,listingDrafts,maxPriceUsd,decimal,18,YES,NO,NO
dbo,listingDrafts,status,varchar,20,NO,NO,NO
dbo,listingDrafts,approvedBy,nvarchar,100,YES,NO,NO
dbo,listingDrafts,approvedAt,datetime2,NULL,YES,NO,NO
dbo,listingDrafts,errorMessage,nvarchar,2000,YES,NO,NO
dbo,listingDrafts,createdAt,datetime2,NULL,NO,NO,NO
dbo,listingDrafts,updatedAt,datetime2,NULL,NO,NO,NO
dbo,logins,loginId,int,10,NO,NO,NO
dbo,logins,userId,int,10,YES,NO,NO
dbo,logins,active,char,1,YES,NO,NO
dbo,logs,logId,int,10,NO,YES,NO
dbo,logs,tableName,nvarchar,50,NO,NO,NO
dbo,logs,recordId,int,10,NO,NO,NO
dbo,logs,action,nvarchar,50,NO,NO,NO
dbo,logs,actionTime,datetime,NULL,YES,NO,NO
dbo,manufactures,manufactureId,int,10,NO,YES,NO
dbo,manufactures,name,varchar,50,NO,NO,NO
dbo,marketplaceOrders,marketplaceOrderId,bigint,19,NO,YES,NO
dbo,marketplaceOrders,channel,varchar,20,NO,NO,NO
dbo,marketplaceOrders,market,char,2,NO,NO,NO
dbo,marketplaceOrders,channelOrderId,nvarchar,100,NO,NO,NO
dbo,marketplaceOrders,unifiedProductId,bigint,19,NO,NO,YES
dbo,marketplaceOrders,quantity,int,10,NO,NO,NO
dbo,marketplaceOrders,soldPriceUsd,decimal,18,NO,NO,NO
dbo,marketplaceOrders,buyerAddressJson,nvarchar,-1,YES,NO,NO
dbo,marketplaceOrders,status,varchar,30,NO,NO,NO
dbo,marketplaceOrders,createdAt,datetime2,NULL,NO,NO,NO
